student_ID,student_name,department_ID,self_introduction
B10703065,潘楷彥,7030,叫Gary的男生都很帥 但無一例外都是🈸==
R11A21043,張家元,A210,浴室裡沒有人 水是我開的
R10226005,吳廷呈,2260,嗚嗚嗚拜託不要當我好不好🥺 我都有去上課欸😭😭期中我已經唸的很認真了😢😢差這一門課就可以畢業了🥺🥺我會好好認真讀書😭不要當我好嗎😭😭🙏🙏嗚嗚嗚
R11221001,柯沛晴,2210,叫Gary的男生都很帥 但無一例外都是🈸==
B10201029,劉邦翰,2010,嗚嗚嗚拜託不要當我好不好🥺 我都有去上課欸😭😭期中我已經唸的很認真了😢😢差這一門課就可以畢業了🥺🥺我會好好認真讀書😭不要當我好嗎😭😭🙏🙏嗚嗚嗚
B11901126,張子瓏,9010,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
B10303137,張邑仲,3030,朱大哥還活著
B11905007,簡言庭,9050,我的性別認同是一架攻擊直升機
B09901168,陳孟峻,9010,朱大哥還活著
R11520016,呂嘉元,5200,原來你也玩原神啊
B09900039,陳俊琳,9000,原來你也玩原神啊
R11H44081,宋沛証,H440,你好，我是甲
B09908024,陳炤宏,9080,你沒有要和我去新北耶誕城嗎好啊沒關係啊我沒差啊我就不重要啊你繼續找理由啊
B10302019,黃昱萱,3020,他媽的這遊戲根本就不平衡 先攻的人永遠離星星近 然後又能偷別人錢
B08A06044,劉容豫,A060,你沒有要和我去新北耶誕城嗎好啊沒關係啊我沒差啊我就不重要啊你繼續找理由啊
B10102002,林志陞,1020,嗚嗚嗚拜託不要當我好不好🥺 我都有去上課欸😭😭期中我已經唸的很認真了😢😢差這一門課就可以畢業了🥺🥺我會好好認真讀書😭不要當我好嗎😭😭🙏🙏嗚嗚嗚
R11621025,陳妤安,6210,退gay圈了，不好意思，喝中药调理好了，青春仿佛是个梦梦醒了也该谢幕了，最近喜欢上了一个女孩子，列表里的男的都找我互删，我要做回直男，好好生活。
R11H42170,林鈺佑,H420,你沒有要和我去新北耶誕城嗎好啊沒關係啊我沒差啊我就不重要啊你繼續找理由啊
B11613042,陳泓勛,6130,原來你也玩原神啊
R10525004,邱健宏,5250,幹你娘的腦洞破老鼠又忘記帶卡
B11501108,張皓筌,5010,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
B10403028,劉邦任,4030,嗚嗚嗚拜託不要當我好不好🥺 我都有去上課欸😭😭期中我已經唸的很認真了😢😢差這一門課就可以畢業了🥺🥺我會好好認真讀書😭不要當我好嗎😭😭🙏🙏嗚嗚嗚
B09601011,張容諺,6010,原來你也玩原神啊
R10528004,李有中,5280,你沒有要和我去新北耶誕城嗎好啊沒關係啊我沒差啊我就不重要啊你繼續找理由啊
B11700047,陳予傅,7000,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
R10A24038,何震懌,A240,怎麼又是這個狼尾檳榔嘴
B10502717,宋和翔,5020,朱大哥還活著
B11302031,張瀚翔,3020,原來你也玩原神啊
R10443015,宋和晴,4430,我的性別認同是一架攻擊直升機
B10206041,劉子瀚,2060,沒有父母願意花二十年養一個長髮男
R11251016,黃信懌,2510,退gay圈了，不好意思，喝中药调理好了，青春仿佛是个梦梦醒了也该谢幕了，最近喜欢上了一个女孩子，列表里的男的都找我互删，我要做回直男，好好生活。
B06201001,蔡育叡,2010,你沒有要和我去新北耶誕城嗎好啊沒關係啊我沒差啊我就不重要啊你繼續找理由啊
B09A01159,陳品能,A010,幹你娘的腦洞破老鼠又忘記帶卡
B10703050,楊皓澄,7030,叫Gary的男生都很帥 但無一例外都是🈸==
R11H47036,宋和謙,H470,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
B11607052,蘇琪維,6070,沒有父母願意花二十年養一個長髮男
B08302150,施柏爾,3020,我的性別認同是一架攻擊直升機
B09403036,張晏劭,4030,你好，我是甲
R11743036,郭沐峻,7430,叫Gary的男生都很帥 但無一例外都是🈸==
B09403015,林彥譽,4030,幹你娘的腦洞破老鼠又忘記帶卡
B11202127,江子菱,2020,沒有父母願意花二十年養一個長髮男
B11402150,賴可亭,4020,我的性別認同是一架攻擊直升機
B08205036,鍾奕良,2050,嗚嗚嗚拜託不要當我好不好🥺 我都有去上課欸😭😭期中我已經唸的很認真了😢😢差這一門課就可以畢業了🥺🥺我會好好認真讀書😭不要當我好嗎😭😭🙏🙏嗚嗚嗚
R08124093,蔡東堯,1240,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
B08201026,施淳証,2010,沒有父母願意花二十年養一個長髮男
B08701052,林鈺傅,7010,他媽的這遊戲根本就不平衡 先攻的人永遠離星星近 然後又能偷別人錢
B09700047,江子豫,7000,他媽的這遊戲根本就不平衡 先攻的人永遠離星星近 然後又能偷別人錢
B11506023,王以綺,5060,浴室裡沒有人 水是我開的
B08901015,許家陸,9010,浴室裡沒有人 水是我開的
B11B01001,楊育棟,B010,沒有父母願意花二十年養一個長髮男
B09104026,劉耀譽,1040,浴室裡沒有人 水是我開的
B11611037,宋沛塘,6110,原來你也玩原神啊
D03948015,賴昱劭,9480,沒有父母願意花二十年養一個長髮男
B09401072,詹侑維,4010,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
B10601026,黃振維,6010,你好，我是甲
F09442025,廖姿佑,4420,我的性別認同是一架攻擊直升機
B09908056,鄭皓康,9080,叫Gary的男生都很帥 但無一例外都是🈸==
R10523142,廖晧容,5230,你好，我是甲
B11619021,杜仁慷,6190,怎麼又是這個狼尾檳榔嘴
R11621026,蔡睿譽,6210,他媽的這遊戲根本就不平衡 先攻的人永遠離星星近 然後又能偷別人錢
B10702022,陳秉翔,7020,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
B10702119,陳品泓,7020,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
R10B41060,柯福諭,B410,你好，我是甲
B11408015,王偉容,4080,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
B09404013,黃凱軒,4040,叫Gary的男生都很帥 但無一例外都是🈸==
B11104047,余思珊,1040,他媽的這遊戲根本就不平衡 先攻的人永遠離星星近 然後又能偷別人錢
B11205035,林城華,2050,浴室裡沒有人 水是我開的
B10602029,王力琳,6020,退gay圈了，不好意思，喝中药调理好了，青春仿佛是个梦梦醒了也该谢幕了，最近喜欢上了一个女孩子，列表里的男的都找我互删，我要做回直男，好好生活。
F09449011,黃振恩,4490,退gay圈了，不好意思，喝中药调理好了，青春仿佛是个梦梦醒了也该谢幕了，最近喜欢上了一个女孩子，列表里的男的都找我互删，我要做回直男，好好生活。
B11203044,李宇亦,2030,幹你娘的腦洞破老鼠又忘記帶卡
R09421143,吳旻茵,4210,朱大哥還活著
B10701330,張以賢,7010,你沒有要和我去新北耶誕城嗎好啊沒關係啊我沒差啊我就不重要啊你繼續找理由啊
B11311098,羅子睿,3110,我的性別認同是一架攻擊直升機
B11601231,劉邦均,6010,嗚嗚嗚拜託不要當我好不好🥺 我都有去上課欸😭😭期中我已經唸的很認真了😢😢差這一門課就可以畢業了🥺🥺我會好好認真讀書😭不要當我好嗎😭😭🙏🙏嗚嗚嗚
B08A02022,宋玟婕,A020,幹你娘的腦洞破老鼠又忘記帶卡
D09B42021,鄭宇茹,B420,我的性別認同是一架攻擊直升機
B11207022,鄭盛仁,2070,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
B11405016,李有婷,4050,退gay圈了，不好意思，喝中药调理好了，青春仿佛是个梦梦醒了也该谢幕了，最近喜欢上了一个女孩子，列表里的男的都找我互删，我要做回直男，好好生活。
R11122159,陳虹廷,1220,你好，我是甲
B08801211,林荷賢,8010,嗚嗚嗚拜託不要當我好不好🥺 我都有去上課欸😭😭期中我已經唸的很認真了😢😢差這一門課就可以畢業了🥺🥺我會好好認真讀書😭不要當我好嗎😭😭🙏🙏嗚嗚嗚
B11209019,鄭宇甄,2090,幹你娘的腦洞破老鼠又忘記帶卡
B11901204,邱健儒,9010,朱大哥還活著
R10523022,蔡東婕,5230,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
B08702339,胡博達,7020,朱大哥還活著
B11601102,林容翔,6010,幹你娘的腦洞破老鼠又忘記帶卡
B10A03082,張容淳,A030,嗚嗚嗚拜託不要當我好不好🥺 我都有去上課欸😭😭期中我已經唸的很認真了😢😢差這一門課就可以畢業了🥺🥺我會好好認真讀書😭不要當我好嗎😭😭🙏🙏嗚嗚嗚
B09301018,黃學君,3010,退gay圈了，不好意思，喝中药调理好了，青春仿佛是个梦梦醒了也该谢幕了，最近喜欢上了一个女孩子，列表里的男的都找我互删，我要做回直男，好好生活。
B11100039,何震茵,1000,叫Gary的男生都很帥 但無一例外都是🈸==
B08502056,胡芷安,5020,原來你也玩原神啊
B11611098,覃業蓉,6110,原來你也玩原神啊
B10408015,蔡弼鴻,4080,他媽的這遊戲根本就不平衡 先攻的人永遠離星星近 然後又能偷別人錢
B11902011,蘇軒仁,9020,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
F09442011,林彥勳,4420,你好，我是甲
B10701346,張仲豪,7010,你好，我是甲
B10706005,劉又寬,7060,朱大哥還活著
B09901004,賴俊陸,9010,嗚嗚嗚拜託不要當我好不好🥺 我都有去上課欸😭😭期中我已經唸的很認真了😢😢差這一門課就可以畢業了🥺🥺我會好好認真讀書😭不要當我好嗎😭😭🙏🙏嗚嗚嗚
B10203042,簡瑋佑,2030,退gay圈了，不好意思，喝中药调理好了，青春仿佛是个梦梦醒了也该谢幕了，最近喜欢上了一个女孩子，列表里的男的都找我互删，我要做回直男，好好生活。
B09401240,王駿安,4010,我的性別認同是一架攻擊直升機
B11801102,謝秉珊,8010,你好，我是甲
B11201053,許群廷,2010,朱大哥還活著
R11255032,江昌翔,2550,我的性別認同是一架攻擊直升機
R10641143,林家呈,6410,怎麼又是這個狼尾檳榔嘴
B09701012,陳煜翔,7010,你好，我是甲
R11645033,陳芃羽,6450,幹你娘的腦洞破老鼠又忘記帶卡
B10503116,朱呈豪,5030,怎麼又是這個狼尾檳榔嘴
B09509026,劉又翰,5090,原來你也玩原神啊
B11702019,黃聖宏,7020,退gay圈了，不好意思，喝中药调理好了，青春仿佛是个梦梦醒了也该谢幕了，最近喜欢上了一个女孩子，列表里的男的都找我互删，我要做回直男，好好生活。
B09401053,賴彥豪,4010,浴室裡沒有人 水是我開的
B10A02016,林彥碩,A020,叫Gary的男生都很帥 但無一例外都是🈸==
B05305039,賴可緯,3050,我的性別認同是一架攻擊直升機
R10941029,宋雨睿,9410,他媽的這遊戲根本就不平衡 先攻的人永遠離星星近 然後又能偷別人錢
R09626044,張家宏,6260,原來你也玩原神啊
B10907074,白立翔,9070,我的性別認同是一架攻擊直升機
B10104017,鍾奕帆,1040,嗚嗚嗚拜託不要當我好不好🥺 我都有去上課欸😭😭期中我已經唸的很認真了😢😢差這一門課就可以畢業了🥺🥺我會好好認真讀書😭不要當我好嗎😭😭🙏🙏嗚嗚嗚
B10705028,鄭陶濬,7050,你沒有要和我去新北耶誕城嗎好啊沒關係啊我沒差啊我就不重要啊你繼續找理由啊
R10723082,陳妤彬,7230,我的性別認同是一架攻擊直升機
B11302102,陳愷揚,3020,沒有父母願意花二十年養一個長髮男
B08A09019,蘇琪碩,A090,沒有父母願意花二十年養一個長髮男
B09107044,薛晉翔,1070,怎麼又是這個狼尾檳榔嘴
B10702159,鄭亦力,7020,叫Gary的男生都很帥 但無一例外都是🈸==
B08901026,游雅儀,9010,幹你娘的腦洞破老鼠又忘記帶卡
B07408015,謝謹盛,4080,沒有父母願意花二十年養一個長髮男
B06401004,蘇軒容,4010,怎麼又是這個狼尾檳榔嘴
R11H41143,陳靖恩,H410,我的性別認同是一架攻擊直升機
B10702119,宋和慈,7020,嗚嗚嗚拜託不要當我好不好🥺 我都有去上課欸😭😭期中我已經唸的很認真了😢😢差這一門課就可以畢業了🥺🥺我會好好認真讀書😭不要當我好嗎😭😭🙏🙏嗚嗚嗚
R11647028,張心翔,6470,他媽的這遊戲根本就不平衡 先攻的人永遠離星星近 然後又能偷別人錢
B10506035,陳泓洋,5060,嗚嗚嗚拜託不要當我好不好🥺 我都有去上課欸😭😭期中我已經唸的很認真了😢😢差這一門課就可以畢業了🥺🥺我會好好認真讀書😭不要當我好嗎😭😭🙏🙏嗚嗚嗚
B11107210,孫德瑜,1070,你好，我是甲
B09405022,胡宇姸,4050,朱大哥還活著
F09542010,蔡東千,5420,原來你也玩原神啊
B10201043,張舒男,2010,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
R11225017,鍾曜均,2250,嗚嗚嗚拜託不要當我好不好🥺 我都有去上課欸😭😭期中我已經唸的很認真了😢😢差這一門課就可以畢業了🥺🥺我會好好認真讀書😭不要當我好嗎😭😭🙏🙏嗚嗚嗚
B10302010,簡佑祺,3020,怎麼又是這個狼尾檳榔嘴
B11101046,蔡叔麒,1010,我的性別認同是一架攻擊直升機
B10201026,孫德涵,2010,退gay圈了，不好意思，喝中药调理好了，青春仿佛是个梦梦醒了也该谢幕了，最近喜欢上了一个女孩子，列表里的男的都找我互删，我要做回直男，好好生活。
B11302125,高庭諺,3020,原來你也玩原神啊
R11H41010,游雅涵,H410,嗚嗚嗚拜託不要當我好不好🥺 我都有去上課欸😭😭期中我已經唸的很認真了😢😢差這一門課就可以畢業了🥺🥺我會好好認真讀書😭不要當我好嗎😭😭🙏🙏嗚嗚嗚
R11H42070,黃帥宏,H420,你好，我是甲
B10102033,黃之陸,1020,我的性別認同是一架攻擊直升機
B10A02033,蔡東庭,A020,沒有父母願意花二十年養一個長髮男
B11101207,邱煢翔,1010,浴室裡沒有人 水是我開的
B11605014,吳少仁,6050,怎麼又是這個狼尾檳榔嘴
B09401037,孫德勳,4010,他媽的這遊戲根本就不平衡 先攻的人永遠離星星近 然後又能偷別人錢
B10617055,黃揚穎,6170,你沒有要和我去新北耶誕城嗎好啊沒關係啊我沒差啊我就不重要啊你繼續找理由啊
R11A22125,蘇宏安,A220,退gay圈了，不好意思，喝中药调理好了，青春仿佛是个梦梦醒了也该谢幕了，最近喜欢上了一个女孩子，列表里的男的都找我互删，我要做回直男，好好生活。
B11616023,施淳佑,6160,朱大哥還活著
B09A03152,顧寬祺,A030,退gay圈了，不好意思，喝中药调理好了，青春仿佛是个梦梦醒了也该谢幕了，最近喜欢上了一个女孩子，列表里的男的都找我互删，我要做回直男，好好生活。
B11505026,謝唯磊,5050,嗚嗚嗚拜託不要當我好不好🥺 我都有去上課欸😭😭期中我已經唸的很認真了😢😢差這一門課就可以畢業了🥺🥺我會好好認真讀書😭不要當我好嗎😭😭🙏🙏嗚嗚嗚
B09A05024,王律翔,A050,叫Gary的男生都很帥 但無一例外都是🈸==
B10607052,劉邦任,6070,浴室裡沒有人 水是我開的
R11625020,黃帥宸,6250,你沒有要和我去新北耶誕城嗎好啊沒關係啊我沒差啊我就不重要啊你繼續找理由啊
R11941025,呂嘉諭,9410,沒有父母願意花二十年養一個長髮男
B09903137,郭佳棟,9030,怎麼又是這個狼尾檳榔嘴
B11901153,郭新穎,9010,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
B11108312,張邑元,1080,沒有父母願意花二十年養一個長髮男
B10A02019,陳秉廷,A020,我的性別認同是一架攻擊直升機
B09103076,顧寬君,1030,我的性別認同是一架攻擊直升機
T11301006,莊庭佑,3010,退gay圈了，不好意思，喝中药调理好了，青春仿佛是个梦梦醒了也该谢幕了，最近喜欢上了一个女孩子，列表里的男的都找我互删，我要做回直男，好好生活。
R10223035,雷騰昕,2230,他媽的這遊戲根本就不平衡 先攻的人永遠離星星近 然後又能偷別人錢
B11505022,謝沅峻,5050,我的性別認同是一架攻擊直升機
B10403003,謝秉婷,4030,古馳幫派，古馳幫派，古馳幫派(古馳幫派)
B11403082,胡博仁,4030,原來你也玩原神啊
B08903057,鍾適賢,9030,朱大哥還活著
B09607055,陳秉墉,6070,你好，我是甲
R11121141,李冠雯,1210,原來你也玩原神啊
F08923010,林容剛,9230,朱大哥還活著
